    6.14000E+02    1.20536E+00    2.99583E-01
    6.14100E+02    1.21104E+00    2.97886E-01
    6.14200E+02    1.21671E+00    2.96204E-01
    6.14300E+02    1.22316E+00    2.94300E-01
    6.14400E+02    1.23073E+00    2.92078E-01
    6.14500E+02    1.24017E+00    2.89336E-01
    6.14600E+02    1.25444E+00    2.85236E-01
    6.14700E+02    1.29136E+00    2.74896E-01
    6.14800E+02    1.37874E+00    2.51896E-01
    6.14900E+02    1.28745E+00    2.75975E-01
    6.15000E+02    1.28245E+00    2.77357E-01
    6.15100E+02    1.28697E+00    2.76105E-01
    6.15200E+02    1.29484E+00    2.73941E-01
    6.15300E+02    1.30514E+00    2.71134E-01
    6.15400E+02    1.31486E+00    2.68513E-01
    6.15500E+02    1.32636E+00    2.65440E-01
    6.15600E+02    1.33883E+00    2.62152E-01
    6.15700E+02    1.35233E+00    2.58636E-01
    6.15800E+02    1.36695E+00    2.54882E-01
    6.15900E+02    1.38286E+00    2.50861E-01
    6.16000E+02    1.40045E+00    2.46485E-01
    6.16100E+02    1.42087E+00    2.41503E-01
    6.16200E+02    1.44981E+00    2.34614E-01
    6.16300E+02    1.50601E+00    2.21794E-01
    6.16400E+02    1.48509E+00    2.26482E-01
    6.16500E+02    1.50166E+00    2.22760E-01
    6.16600E+02    1.52390E+00    2.17861E-01
    6.16700E+02    1.54912E+00    2.12434E-01
    6.16800E+02    1.57669E+00    2.06658E-01
    6.16900E+02    1.60671E+00    2.00547E-01
    6.17000E+02    1.63936E+00    1.94103E-01
    6.17100E+02    1.67552E+00    1.87211E-01
    6.17200E+02    1.71844E+00    1.79345E-01
    6.17300E+02    1.82144E+00    1.61792E-01
    6.17400E+02    1.81517E+00    1.62811E-01
    6.17500E+02    1.84366E+00    1.58238E-01
    6.17600E+02    1.89142E+00    1.50858E-01
    6.17700E+02    1.94540E+00    1.42930E-01
    6.17800E+02    2.00271E+00    1.34969E-01
    6.17900E+02    2.06609E+00    1.26680E-01
    6.18000E+02    2.13521E+00    1.18220E-01
    6.18100E+02    2.21051E+00    1.09644E-01
    6.18200E+02    2.29292E+00    1.00971E-01
    6.18300E+02    2.38181E+00    9.23828E-02
    6.18400E+02    2.47913E+00    8.38161E-02
    6.18500E+02    2.58551E+00    7.53579E-02
    6.18600E+02    2.70174E+00    6.70888E-02
    6.18700E+02    2.82894E+00    5.90752E-02
    6.18800E+02    2.96814E+00    5.13986E-02
    6.18900E+02    3.12089E+00    4.41179E-02
    6.19000E+02    3.28696E+00    3.73672E-02
    6.19100E+02    3.46908E+00    3.11456E-02
    6.19200E+02    3.66787E+00    2.55309E-02
    6.19300E+02    3.88490E+00    2.05499E-02
    6.19400E+02    4.12116E+00    1.62257E-02
    6.19500E+02    4.37752E+00    1.25564E-02
    6.19600E+02    4.65391E+00    9.52425E-03
    6.19700E+02    4.94998E+00    7.08352E-03
    6.19800E+02    5.26502E+00    5.16928E-03
    6.19900E+02    5.59699E+00    3.70901E-03
    6.20000E+02    5.94189E+00    2.62706E-03
    6.20100E+02    6.29052E+00    1.85380E-03
    6.20200E+02    6.63597E+00    1.31230E-03
    6.20300E+02    6.96807E+00    9.41468E-04
    6.20400E+02    7.27379E+00    6.93478E-04
    6.20500E+02    7.54287E+00    5.29873E-04
    6.20600E+02    7.79492E+00    4.11821E-04
